Age,2024 Net Worth,Industry,Title,Self-Made,Self-Made Score,Philanthropy Score,Residence,Citizenship,Gender,SelfMadeBinary
57.0,2900000000.0,2,551,1,,,542,12,1,1
65.0,1400000000.0,2,246,1,,,497,54,1,1
58.0,2000000000.0,11,652,1,,,39,12,1,1
47.0,1500000000.0,6,775,0,,,142,68,1,0
53.0,1100000000.0,16,120,1,,,39,12,1,1
60.0,6300000000.0,6,219,0,,,370,41,0,0
72.0,1300000000.0,11,775,1,,,327,68,1,1
57.0,2600000000.0,10,678,1,,,548,12,1,1
64.0,1500000000.0,5,666,1,,,327,32,1,1
74.0,3700000000.0,6,819,0,2.0,1.0,114,69,0,0
41.0,1000000000.0,16,381,1,,,597,33,1,1
90.0,4900000000.0,16,295,0,1.0,2.0,128,69,0,0
68.0,1300000000.0,6,256,0,,,61,33,0,0
60.0,1100000000.0,5,188,1,,,387,70,1,1
87.0,1800000000.0,8,46,1,8.0,3.0,372,69,1,1
64.0,9300000000.0,10,244,1,,,391,54,1,1
53.0,2000000000.0,17,238,1,,,372,69,1,1
85.0,2300000000.0,8,337,0,,,135,30,1,0
69.0,1400000000.0,8,622,1,,,100,12,1,1
67.0,1600000000.0,10,433,0,,,585,9,1,0
45.0,1200000000.0,6,213,0,,,489,24,1,0
72.0,1800000000.0,13,630,0,,,238,27,1,0
83.0,4900000000.0,13,84,0,,,393,30,1,0
90.0,1300000000.0,8,162,1,,,30,64,1,1
67.0,1100000000.0,6,247,0,,,123,9,1,0
63.0,1600000000.0,3,365,1,,,238,27,1,1
76.0,6000000000.0,11,89,0,4.0,3.0,20,69,1,0
79.0,1800000000.0,14,775,1,,,542,12,1,1
44.0,1900000000.0,16,149,1,,,514,10,1,1
70.0,13400000000.0,12,256,1,,,594,54,1,1
70.0,2200000000.0,3,518,1,,,274,54,1,1
49.0,1600000000.0,4,658,1,,,321,54,1,1
74.0,2500000000.0,4,615,0,,,571,60,0,0
48.0,1200000000.0,13,337,1,,,391,54,1,1
62.0,1000000000.0,5,78,1,9.0,,619,69,1,1
89.0,4800000000.0,8,256,1,,,647,61,1,1
59.0,1800000000.0,5,304,1,,,414,69,1,1
42.0,1200000000.0,6,381,0,,,257,69,1,0
40.0,11200000000.0,4,256,1,,,209,12,1,1
65.0,2900000000.0,1,393,1,,,561,69,1,1
66.0,5100000000.0,5,166,1,8.0,,414,69,1,1
59.0,1400000000.0,15,624,0,,,128,69,1,0
55.0,1700000000.0,10,783,1,,,135,30,1,1
74.0,10900000000.0,6,256,1,,,528,9,1,1
87.0,1300000000.0,0,391,0,,,101,30,1,0
88.0,8700000000.0,5,162,1,9.0,3.0,519,69,1,1
69.0,4200000000.0,2,207,0,,,393,30,1,0
82.0,6900000000.0,4,383,0,,,385,42,1,0
58.0,15500000000.0,6,83,1,,,403,12,1,1
59.0,10600000000.0,16,91,1,8.0,4.0,514,69,1,1
71.0,3800000000.0,2,927,0,,,393,30,1,0
69.0,1300000000.0,5,46,1,,,414,69,1,1
63.0,2300000000.0,16,162,1,,,472,16,1,1
70.0,1900000000.0,5,425,1,,,552,55,1,1
80.0,1900000000.0,15,3,1,8.0,1.0,239,69,1,1
54.0,1900000000.0,10,256,1,,,238,27,0,1
70.0,1000000000.0,5,231,1,,,238,40,1,1
59.0,2900000000.0,3,108,1,,,96,12,1,1
52.0,2000000000.0,13,72,1,,,571,60,1,1
69.0,1200000000.0,4,256,1,,,354,50,1,1
83.0,1900000000.0,10,775,1,,,271,62,1,1
75.0,3800000000.0,13,97,0,,,393,30,1,0
74.0,2100000000.0,4,545,1,,,346,58,1,1
68.0,1400000000.0,10,927,1,,,582,12,1,1
67.0,4900000000.0,10,162,1,7.0,2.0,469,69,1,1
52.0,195000000000.0,0,46,1,8.0,1.0,23,69,1,1
84.0,1400000000.0,3,775,1,,,260,31,1,1
70.0,4500000000.0,4,235,1,,,554,34,1,1
43.0,2000000000.0,16,682,1,,,514,69,1,1
73.0,2600000000.0,1,696,0,,,408,22,1,0
57.0,1100000000.0,10,381,1,,,663,12,1,1
64.0,1200000000.0,5,846,1,,,597,54,1,1
78.0,2200000000.0,6,84,0,,,30,64,1,0
28.0,1700000000.0,2,599,0,,,437,48,0,0
49.0,3000000000.0,5,256,1,8.0,,308,69,1,1
58.0,1100000000.0,13,182,1,,,39,12,0,1
48.0,2000000000.0,16,120,1,,,266,12,1,1
62.0,1600000000.0,3,622,1,,,322,12,1,1
83.0,4700000000.0,13,131,1,,,39,12,0,1
66.0,4700000000.0,4,295,0,,,381,34,0,0
55.0,2700000000.0,6,91,1,,,39,12,1,1
69.0,8100000000.0,5,256,1,7.0,2.0,442,69,1,1
64.0,4800000000.0,5,166,1,8.0,,414,69,1,1
44.0,2400000000.0,14,664,1,,,39,12,1,1
66.0,2300000000.0,1,222,1,,,246,30,1,1
76.0,4500000000.0,8,273,1,,,289,51,1,1
58.0,2700000000.0,16,46,1,,,542,12,1,1
57.0,1800000000.0,5,152,1,8.0,2.0,205,69,1,1
89.0,3400000000.0,4,728,1,,,523,11,1,1
71.0,2600000000.0,5,656,1,,,563,26,1,1
38.0,2400000000.0,13,699,0,,,238,27,1,0
42.0,2400000000.0,2,616,0,,,571,60,0,0
80.0,1400000000.0,3,861,1,,,63,69,1,1
57.0,2200000000.0,3,98,1,,,224,21,1,1
51.0,1600000000.0,13,397,1,,,654,12,1,1
68.0,2200000000.0,13,351,1,6.0,,442,69,1,1
56.0,2000000000.0,16,671,1,,,558,68,1,1
62.0,2500000000.0,6,767,1,,,269,54,1,1
47.0,1000000000.0,5,381,1,,,571,60,1,1
83.0,1000000000.0,13,790,1,,,442,69,1,1
62.0,2000000000.0,0,396,1,,,39,27,1,1
87.0,3200000000.0,4,514,0,5.0,2.0,599,69,1,0
95.0,4000000000.0,12,603,1,,,260,31,1,1
88.0,2100000000.0,5,470,1,9.0,,553,69,1,1
59.0,1100000000.0,8,91,1,,,253,69,1,1
69.0,1100000000.0,6,194,0,,,495,9,1,0
90.0,1800000000.0,4,880,1,,,238,68,1,1
59.0,1900000000.0,8,141,1,,,215,12,1,1
62.0,2900000000.0,0,856,1,,,548,12,1,1
67.0,1100000000.0,2,295,0,,,528,9,1,0
60.0,3200000000.0,6,304,0,3.0,,423,69,1,0
87.0,5600000000.0,6,99,1,8.0,3.0,50,69,1,1
72.0,2000000000.0,2,348,1,,,354,50,1,1
54.0,1100000000.0,17,622,1,,,660,27,1,1
77.0,1200000000.0,11,363,1,,,619,69,1,1
72.0,1900000000.0,3,861,1,,,110,69,1,1
44.0,1700000000.0,0,654,0,,,394,24,1,0
66.0,20600000000.0,5,354,1,8.0,2.0,442,69,1,1
75.0,3300000000.0,3,784,1,10.0,,107,69,1,1
65.0,5400000000.0,11,337,1,8.0,1.0,128,69,1,1
69.0,3800000000.0,17,84,0,,,82,18,1,0
84.0,2300000000.0,9,91,1,,,238,68,1,1
46.0,1700000000.0,0,46,1,,,209,12,1,1
58.0,3200000000.0,5,774,1,8.0,1.0,560,69,1,1
77.0,10600000000.0,10,262,0,,,211,24,1,0
66.0,7000000000.0,5,162,1,8.0,2.0,194,69,1,1
52.0,3700000000.0,5,282,1,10.0,2.0,23,69,1,1
67.0,6900000000.0,5,256,1,,,327,32,1,1
67.0,1100000000.0,0,381,1,,,421,12,1,1
66.0,3300000000.0,14,737,0,,,142,30,1,0
54.0,2300000000.0,3,337,1,,,552,30,1,1
67.0,1100000000.0,6,381,1,,,209,12,0,1
56.0,3400000000.0,5,473,1,,,679,61,1,1
57.0,2100000000.0,13,554,0,,,189,37,1,0
55.0,1700000000.0,6,84,1,,,391,54,1,1
63.0,1500000000.0,2,861,1,,,95,12,1,1
71.0,4000000000.0,5,84,0,,,588,62,1,0
65.0,1900000000.0,6,775,1,,,260,31,1,1
57.0,1200000000.0,14,256,0,,,385,15,1,0
55.0,5900000000.0,16,185,1,,,39,12,1,1
75.0,4099999999.9999995,0,319,0,,,477,30,1,0
81.0,1700000000.0,12,673,1,,,70,3,1,1
58.0,10700000000.0,3,46,1,,,30,64,1,1
59.0,1400000000.0,10,623,1,,,548,12,1,1
70.0,1500000000.0,8,645,1,8.0,1.0,350,69,1,1
59.0,1400000000.0,10,642,1,,,39,12,1,1
59.0,1800000000.0,16,118,1,,,215,12,1,1
66.0,7200000000.0,5,343,1,9.0,2.0,19,69,1,1
72.0,1300000000.0,6,416,0,1.0,,435,69,0,0
55.0,6600000000.0,5,84,1,,,529,9,1,1
74.0,1900000000.0,2,149,1,,,15,65,1,1
66.0,7000000000.0,4,371,1,,,393,30,1,1
91.0,1100000000.0,8,806,1,8.0,,113,69,1,1
77.0,2200000000.0,5,84,1,8.0,,414,69,1,1
82.0,2900000000.0,10,422,1,,,238,27,1,1
44.0,2200000000.0,16,136,1,,,584,3,1,1
68.0,1600000000.0,17,746,1,,,584,3,1,1
73.0,2900000000.0,12,267,1,,,552,69,1,1
89.0,2500000000.0,2,472,1,,,354,50,1,1
72.0,1100000000.0,10,256,1,,,578,30,1,1
53.0,27500000000.0,5,261,1,,,562,34,1,1
56.0,1500000000.0,5,46,0,,,376,34,1,0
58.0,2900000000.0,1,549,0,,,619,24,1,0
68.0,6000000000.0,17,382,0,,,135,30,1,0
65.0,7200000000.0,13,46,0,,,552,55,1,0
60.0,1400000000.0,10,622,1,,,640,12,1,1
52.0,4200000000.0,8,337,1,,,206,54,1,1
75.0,1400000000.0,13,908,1,,,544,12,0,1
91.0,4000000000.0,6,611,1,9.0,3.0,53,69,0,1
61.0,3100000000.0,8,622,1,,,545,12,1,1
51.0,3700000000.0,11,533,1,,,542,55,1,1
75.0,7700000000.0,13,84,0,,,238,27,1,0
64.0,1300000000.0,4,149,1,,,583,54,1,1
62.0,3300000000.0,5,304,1,7.0,2.0,414,69,1,1
87.0,2700000000.0,8,42,0,,,313,24,0,0
55.0,6300000000.0,3,256,1,,,221,12,1,1
62.0,3900000000.0,6,646,1,7.0,1.0,107,69,1,1
57.0,1300000000.0,4,690,0,,,437,48,1,0
48.0,3300000000.0,5,851,1,8.0,1.0,514,69,1,1
71.0,1600000000.0,10,325,1,,,393,30,1,1
86.0,10700000000.0,5,91,1,8.0,2.0,650,69,1,1
73.0,12200000000.0,0,337,1,10.0,1.0,404,69,1,1
72.0,2100000000.0,10,535,1,,,238,12,1,1
75.0,1200000000.0,8,168,1,,,39,12,1,1
53.0,4500000000.0,9,282,1,,,542,12,1,1
92.0,2200000000.0,7,89,1,,,309,69,1,1
74.0,3000000000.0,16,708,1,8.0,4.0,65,69,1,1
48.0,1100000000.0,5,46,1,,,514,69,1,1
60.0,3300000000.0,12,249,1,,,391,54,1,1
70.0,2100000000.0,11,513,0,,,492,9,1,0
41.0,1600000000.0,16,276,1,,,382,69,1,1
51.0,1400000000.0,10,407,1,,,391,54,1,1
84.0,38500000000.0,6,337,0,2.0,,601,69,0,0
67.0,4099999999.9999995,9,91,1,8.0,,205,69,1,1
46.0,1100000000.0,5,174,1,,,387,70,1,1
68.0,2300000000.0,13,262,1,,,246,30,1,1
41.0,2400000000.0,0,264,0,5.0,,457,69,1,0
50.0,1500000000.0,10,927,1,,,548,12,0,1
77.0,2500000000.0,2,739,1,,,328,12,1,1
58.0,1100000000.0,5,374,1,,,391,54,1,1
58.0,1600000000.0,10,84,1,,,421,12,1,1
59.0,9600000000.0,6,337,0,2.0,,331,69,0,0
53.0,1500000000.0,5,382,0,,,538,34,0,0
70.0,1300000000.0,13,325,0,,,29,30,1,0
74.0,5100000000.0,15,457,1,7.0,1.0,63,69,1,1
89.0,1200000000.0,6,702,0,,,166,9,0,0
56.0,2600000000.0,6,651,1,,,100,12,1,1
73.0,1400000000.0,5,632,1,,,80,10,1,1
58.0,1500000000.0,4,775,1,,,583,54,1,1
53.0,4900000000.0,6,84,1,,,552,55,1,1
54.0,2200000000.0,16,75,1,6.0,,367,69,0,1
82.0,2700000000.0,2,295,0,,,48,24,0,0
73.0,1700000000.0,10,279,1,,,457,69,1,1
94.0,5400000000.0,2,433,0,,,30,64,1,0
67.0,1000000000.0,13,287,1,,,552,55,1,1
42.0,11000000000.0,16,56,1,8.0,1.0,514,69,1,1
77.0,1800000000.0,6,486,1,,,450,22,1,1
78.0,3400000000.0,8,252,0,5.0,3.0,414,69,1,0
35.0,1000000000.0,16,869,1,,,597,33,1,1
58.0,1500000000.0,13,783,1,,,606,35,1,1
45.0,1100000000.0,10,84,1,,,543,12,1,1
68.0,3100000000.0,15,544,1,,,49,69,1,1
60.0,6200000000.0,5,337,0,4.0,1.0,423,69,1,0
56.0,4300000000.0,10,274,1,,,659,12,1,1
83.0,1300000000.0,14,433,1,,,128,69,1,1
66.0,67800000000.0,11,84,0,,,610,10,1,0
94.0,6300000000.0,3,84,0,,,504,10,1,0
83.0,2900000000.0,10,46,1,8.0,1.0,671,69,1,1
67.0,1300000000.0,10,405,0,,,48,24,0,0
38.0,3400000000.0,5,716,1,,,28,10,1,1
77.0,2800000000.0,2,487,0,,,199,60,1,0
57.0,1200000000.0,16,213,1,,,512,69,1,1
43.0,2200000000.0,5,166,1,,,327,19,1,1
62.0,1300000000.0,5,46,0,,,552,55,1,0
30.0,4200000000.0,6,295,0,,,297,48,1,0
67.0,2000000000.0,3,598,1,,,110,69,1,1
58.0,14200000000.0,0,256,1,,,548,12,1,1
60.0,1500000000.0,16,433,1,,,597,54,1,1
48.0,2300000000.0,13,84,0,,,136,69,1,0
66.0,7900000000.0,6,262,1,,,481,12,1,1
58.0,2700000000.0,8,520,0,,,327,22,1,0
69.0,6300000000.0,13,84,1,,,39,12,1,1
78.0,1400000000.0,5,433,1,,,346,58,1,1
61.0,2000000000.0,6,870,0,1.0,,432,69,0,0
76.0,3100000000.0,10,103,0,,,135,30,1,0
92.0,3000000000.0,8,717,1,,,101,30,1,1
67.0,2600000000.0,13,693,0,,,238,27,0,0
72.0,3800000000.0,2,295,0,,,393,30,1,0
54.0,2100000000.0,2,247,1,,,147,4,1,1
65.0,3100000000.0,5,235,1,9.0,,261,47,1,1
61.0,2300000000.0,4,43,1,,,39,3,1,1
64.0,3600000000.0,5,9,1,,,274,42,1,1
89.0,5700000000.0,2,93,0,,,88,34,0,0
62.0,2200000000.0,8,187,1,,,228,7,1,1
62.0,2300000000.0,5,31,1,7.0,3.0,182,47,1,1
52.0,1200000000.0,1,184,0,,,173,18,1,0
63.0,1100000000.0,6,34,1,,,234,7,1,1
63.0,2000000000.0,16,9,1,,,61,47,1,1
61.0,1100000000.0,10,286,1,,,44,7,1,1
72.0,4400000000.0,5,81,1,,,244,5,1,1
100.0,11400000000.0,2,101,1,,,101,25,1,1
64.0,3700000000.0,11,243,0,,,248,14,0,0
81.0,3000000000.0,11,274,0,,,22,14,0,0
52.0,1200000000.0,2,268,1,,,171,35,1,1
81.0,4000000000.0,11,93,0,1.0,2.0,230,47,0,0
63.0,3400000000.0,2,7,0,,,125,18,1,0
62.0,1600000000.0,4,9,0,,,60,26,1,0
83.0,2400000000.0,8,218,1,,,173,18,1,1
56.0,3300000000.0,3,137,1,,,107,35,1,1
68.0,2100000000.0,15,65,1,,,9,47,1,1
52.0,6700000000.0,13,95,1,,,56,10,1,1
47.0,2100000000.0,12,284,0,,,36,0,0,0
58.0,1700000000.0,2,153,1,,,71,17,1,1
85.0,3800000000.0,6,93,0,,,23,8,0,0
68.0,6000000000.0,3,60,1,9.0,2.0,63,47,1,1
76.0,2100000000.0,5,158,0,,,104,42,1,0
61.0,4600000000.0,8,20,1,,,228,7,1,1
88.0,1500000000.0,2,277,0,,,240,25,1,0
75.0,8000000000.0,4,22,1,,,170,5,1,1
64.0,1300000000.0,16,28,1,,,224,47,1,1
91.0,7300000000.0,5,1,1,,,29,8,1,1
79.0,5400000000.0,10,205,1,,,101,14,1,1
70.0,1400000000.0,15,282,1,,,258,47,1,1
55.0,2400000000.0,10,212,1,,,115,7,1,1
39.0,5600000000.0,2,2,0,,,233,41,0,0
62.0,1700000000.0,16,9,1,6.0,,74,47,0,1
56.0,1600000000.0,13,145,1,,,34,37,1,1
89.0,1200000000.0,14,14,1,,,195,40,1,1
74.0,1900000000.0,2,265,1,,,4,45,1,1
33.0,3100000000.0,16,43,1,8.0,2.0,149,47,1,1
85.0,3400000000.0,4,204,1,,,81,42,1,1
80.0,3900000000.0,0,179,1,7.0,2.0,215,47,0,1
62.0,2200000000.0,4,74,1,,,149,47,1,1
77.0,3300000000.0,8,217,1,,,86,14,1,1
54.0,1400000000.0,11,54,1,,,10,47,1,1
46.0,2500000000.0,5,95,1,6.0,2.0,182,47,1,1
66.0,1800000000.0,4,287,0,,,147,14,1,0
51.0,1800000000.0,11,29,1,,,225,39,1,1
56.0,1800000000.0,8,183,0,,,105,18,1,0
79.0,4500000000.0,8,77,1,,,209,3,1,1
56.0,1100000000.0,2,103,0,,,155,32,1,0
72.0,3300000000.0,14,178,1,,,163,26,1,1
52.0,1100000000.0,1,15,0,,,166,22,1,0
61.0,1100000000.0,10,20,1,,,92,7,1,1
78.0,7000000000.0,1,20,0,,,118,42,1,0
62.0,1200000000.0,6,106,1,,,242,23,1,1
60.0,8500000000.0,5,95,0,,,173,18,0,0
70.0,10900000000.0,8,20,1,,,53,7,1,1
79.0,8100000000.0,3,22,1,8.0,3.0,103,47,1,1
81.0,1600000000.0,17,133,1,,,191,5,1,1
58.0,1900000000.0,8,121,1,,,44,7,1,1
57.0,1400000000.0,8,81,1,8.0,,11,47,1,1
54.0,1800000000.0,5,196,1,,,34,37,1,1
54.0,1300000000.0,0,119,1,,,184,7,1,1
44.0,38900000000.0,16,68,1,,,226,7,1,1
82.0,13600000000.0,16,103,1,9.0,1.0,211,47,1,1
57.0,27300000000.0,0,52,0,,,76,14,1,0
83.0,1400000000.0,8,260,0,,,173,18,1,0
52.0,2000000000.0,5,41,1,,,182,47,1,1
60.0,1000000000.0,8,227,1,,,226,7,1,1
40.0,1000000000.0,16,121,1,,,241,21,1,1
56.0,1200000000.0,5,5,1,,,171,35,1,1
59.0,3300000000.0,10,162,0,,,149,47,1,0
79.0,2000000000.0,11,289,1,,,10,3,1,1
72.0,4800000000.0,4,22,1,,,45,7,1,1
63.0,1500000000.0,8,192,0,,,105,18,1,0
66.0,1900000000.0,4,134,1,,,171,35,1,1
62.0,2700000000.0,13,101,1,,,187,5,1,1
62.0,7800000000.0,14,118,0,2.0,1.0,138,47,0,0
61.0,1000000000.0,5,43,1,9.0,,75,47,0,1
72.0,2400000000.0,10,167,0,,,186,11,1,0
78.0,2500000000.0,15,136,1,,,244,5,1,1
69.0,7300000000.0,8,108,1,8.0,,177,47,1,1
94.0,1400000000.0,2,29,1,,,112,19,1,1
79.0,2000000000.0,2,176,1,,,225,39,1,1
74.0,1100000000.0,16,54,1,,,21,28,1,1
78.0,2600000000.0,5,76,1,8.0,,130,47,1,1
66.0,1600000000.0,13,121,0,,,229,36,1,0
59.0,4700000000.0,13,110,1,,,147,46,1,1
60.0,5500000000.0,5,20,1,,,228,7,1,1
31.0,39600000000.0,6,101,0,,,216,1,1,0
35.0,3100000000.0,5,43,1,8.0,,218,47,1,1
74.0,2100000000.0,5,267,1,,,68,44,1,1
64.0,2000000000.0,4,269,1,,,166,22,1,1
56.0,2400000000.0,10,27,1,,,235,7,1,1
52.0,3000000000.0,5,6,1,,,171,35,1,1
55.0,2200000000.0,14,71,1,,,171,35,1,1
54.0,1700000000.0,15,102,0,,,24,47,1,0
63.0,10500000000.0,5,43,1,8.0,2.0,149,47,1,1
60.0,9700000000.0,5,43,1,7.0,1.0,225,47,1,1
71.0,1600000000.0,13,262,0,,,229,36,1,0
53.0,2800000000.0,9,166,1,,,171,35,1,1
46.0,5100000000.0,5,89,0,,,51,47,1,0
64.0,2100000000.0,16,213,1,,,248,33,1,1
45.0,3200000000.0,16,156,1,8.0,,225,47,1,1
59.0,2400000000.0,16,144,1,,,20,7,1,1
65.0,4600000000.0,9,20,1,,,251,30,1,1
64.0,1300000000.0,13,20,1,,,226,16,1,1
86.0,9800000000.0,5,95,1,8.0,3.0,262,47,1,1
55.0,1100000000.0,11,37,1,,,106,47,1,1
54.0,6300000000.0,16,20,1,,,226,7,1,1
62.0,26200000000.0,5,80,1,8.0,2.0,77,47,1,1
58.0,1300000000.0,10,77,1,,,252,1,1,1
54.0,3300000000.0,5,254,1,8.0,1.0,218,47,1,1
72.0,1200000000.0,6,80,1,,,26,18,1,1
38.0,1200000000.0,10,77,0,,,117,3,0,0
42.0,1200000000.0,16,29,1,,,226,7,1,1
81.0,2100000000.0,7,2,1,8.0,3.0,134,47,0,1
69.0,1800000000.0,6,134,1,,,238,43,1,1
75.0,1800000000.0,8,281,1,9.0,,149,47,1,1
59.0,2400000000.0,10,182,0,,,160,0,0,0
46.0,1500000000.0,8,262,0,,,168,42,1,0
62.0,2100000000.0,2,211,1,,,214,35,1,1
36.0,1500000000.0,16,198,1,,,218,47,1,1
55.0,1800000000.0,10,109,1,,,226,7,1,1
81.0,3000000000.0,6,159,0,,,198,13,1,0
73.0,7500000000.0,16,87,1,,,238,43,1,1
50.0,1800000000.0,4,227,0,,,245,22,0,0
59.0,24500000000.0,16,43,1,,,92,7,1,1
54.0,4200000000.0,16,79,1,8.0,,220,47,1,1
64.0,1100000000.0,16,129,1,,,20,16,1,1
49.0,2900000000.0,16,43,1,8.0,,182,47,1,1
58.0,3100000000.0,11,257,1,,,49,18,1,1
75.0,2100000000.0,4,142,1,,,31,5,1,1
83.0,4400000000.0,5,123,0,4.0,2.0,41,47,1,0
88.0,2200000000.0,5,72,1,,,209,3,1,1
75.0,1700000000.0,17,264,1,,,171,35,1,1
62.0,1100000000.0,10,20,1,,,122,47,1,1
89.0,2700000000.0,2,101,1,8.0,1.0,134,47,1,1
63.0,4000000000.0,4,80,1,,,114,7,1,1
87.0,5600000000.0,15,50,0,2.0,2.0,103,47,0,0
69.0,1600000000.0,13,124,1,,,229,36,1,1
75.0,1800000000.0,10,183,1,,,133,7,1,1
69.0,2000000000.0,16,69,1,,,15,18,1,1
65.0,4700000000.0,4,93,0,,,212,22,0,0
83.0,2600000000.0,8,252,1,,,274,42,1,1
65.0,6000000000.0,1,29,0,,,153,40,1,0
47.0,2800000000.0,6,164,0,3.0,1.0,182,47,1,0
56.0,1600000000.0,6,134,1,,,81,35,1,1
53.0,3800000000.0,12,230,1,,,270,35,1,1
88.0,33600000000.0,10,20,1,,,127,14,1,1
51.0,3100000000.0,5,285,1,,,51,47,1,1
59.0,10900000000.0,0,20,0,,,99,14,1,0
71.0,1400000000.0,6,88,1,,,155,32,1,1
23.0,2500000000.0,2,125,0,,,198,13,1,0
82.0,6300000000.0,3,20,0,,,101,16,1,0
62.0,1300000000.0,4,80,1,,,20,7,1,1
56.0,1600000000.0,6,202,1,,,90,7,1,1
67.0,3200000000.0,5,147,0,4.0,1.0,144,47,1,0
71.0,20600000000.0,5,52,0,,,57,3,0,0
52.0,8900000000.0,9,77,0,,,158,13,1,0
71.0,1600000000.0,16,227,1,,,238,43,1,1
46.0,1000000000.0,16,98,1,,,212,22,1,1
78.0,1100000000.0,5,132,0,,,248,31,1,0
86.0,2400000000.0,10,215,0,,,35,22,1,0
65.0,5900000000.0,3,80,1,,,185,7,1,1
73.0,2900000000.0,9,255,1,,,15,18,1,1
71.0,3600000000.0,10,141,1,,,175,18,1,1
73.0,7300000000.0,8,57,0,,,135,41,1,0
57.0,5200000000.0,2,175,0,,,204,18,1,0
59.0,3800000000.0,4,86,1,,,242,23,1,1
62.0,1200000000.0,5,152,0,,,55,47,1,0
57.0,2400000000.0,10,190,1,,,264,7,1,1
79.0,11300000000.0,6,20,1,,,16,44,1,1
45.0,1500000000.0,0,199,1,,,20,7,1,1
48.0,2100000000.0,12,4,0,,,147,0,1,0
78.0,2600000000.0,15,138,1,9.0,1.0,87,47,1,1
73.0,6700000000.0,5,60,0,4.0,2.0,51,47,1,0
62.0,1000000000.0,12,207,1,,,171,35,1,1
60.0,1300000000.0,4,196,1,,,254,35,1,1
60.0,1100000000.0,10,121,1,,,269,7,1,1
60.0,1100000000.0,5,114,1,,,150,35,1,1
57.0,2800000000.0,5,250,1,,,182,47,1,1
57.0,1600000000.0,10,121,0,,,132,14,0,0
53.0,5700000000.0,11,79,1,8.0,1.0,43,47,1,1
60.0,1200000000.0,0,228,1,,,20,7,1,1
37.0,1400000000.0,10,93,0,,,95,12,1,0
48.0,1200000000.0,16,55,1,8.0,,25,47,1,1
65.0,3000000000.0,16,8,1,6.0,,201,47,1,1
83.0,26500000000.0,5,43,0,,,126,19,1,0
65.0,1000000000.0,4,9,1,,,198,13,1,1
51.0,4000000000.0,13,163,1,,,171,35,1,1
90.0,6200000000.0,14,82,1,,,3,27,1,1
31.0,4400000000.0,10,20,0,,,248,10,1,0
52.0,30200000000.0,16,22,1,,,228,7,1,1
66.0,1300000000.0,13,54,0,,,15,18,1,0
72.0,1200000000.0,8,183,1,,,257,7,1,1
75.0,3200000000.0,5,242,1,6.0,2.0,182,47,1,1
74.0,3900000000.0,5,54,0,,,238,43,1,0
54.0,2500000000.0,11,276,1,,,182,47,1,1
57.0,1300000000.0,5,77,0,,,147,42,1,0
55.0,6400000000.0,10,62,0,,,72,42,0,0
61.0,1000000000.0,6,121,1,,,271,7,1,1
77.0,4700000000.0,8,77,1,,,40,42,1,1
68.0,3300000000.0,8,32,1,,,54,47,1,1
52.0,1100000000.0,11,121,1,,,227,7,1,1
67.0,6800000000.0,4,20,1,,,250,5,1,1
65.0,1900000000.0,8,94,1,,,173,18,1,1
84.0,15300000000.0,5,77,0,5.0,3.0,66,47,1,0
64.0,1600000000.0,8,121,0,,,248,26,1,0
48.0,4000000000.0,0,24,0,,,5,2,1,0
65.0,1800000000.0,4,262,0,,,60,26,1,0
69.0,3000000000.0,8,245,0,,,17,42,0,0
83.0,1300000000.0,13,77,1,,,209,3,1,1
74.0,3800000000.0,5,36,1,8.0,4.0,159,47,1,1
35.0,1200000000.0,3,176,0,,,147,35,1,0
70.0,1700000000.0,14,20,0,,,169,22,1,0
57.0,1400000000.0,4,227,1,,,171,35,1,1
61.0,1700000000.0,1,188,0,,,165,47,1,0
60.0,3100000000.0,13,220,0,,,182,14,0,0
73.0,1200000000.0,0,211,1,,,16,44,1,1
54.0,2000000000.0,0,143,1,,,63,47,1,1
56.0,3500000000.0,5,90,1,,,101,16,1,1
82.0,1500000000.0,5,9,1,,,244,5,1,1
55.0,1900000000.0,4,93,0,,,248,14,1,0
57.0,1100000000.0,17,96,1,,,142,35,1,1
78.0,5800000000.0,6,80,1,,,253,14,1,1
54.0,2100000000.0,11,56,0,,,6,22,1,0
64.0,3200000000.0,16,161,1,,,226,7,1,1
87.0,1300000000.0,5,221,1,,,7,47,1,1
68.0,5900000000.0,12,105,1,,,112,19,1,1
64.0,4200000000.0,4,45,1,,,90,7,0,1
64.0,1600000000.0,10,233,0,,,131,14,0,0
55.0,2000000000.0,5,35,1,,,182,47,1,1
62.0,1900000000.0,11,270,0,,,170,5,1,0
33.0,1900000000.0,5,231,1,,,242,23,1,1
63.0,2700000000.0,10,183,1,,,184,7,1,1
68.0,3300000000.0,1,177,0,,,153,40,0,0
61.0,2100000000.0,4,219,1,,,166,22,1,1
56.0,6300000000.0,16,77,1,8.0,5.0,102,47,1,1
52.0,33500000000.0,16,9,1,,,92,7,1,1
80.0,1300000000.0,12,179,0,,,200,0,0,0
65.0,2300000000.0,3,43,1,,,177,47,1,1
20.0,1400000000.0,11,101,0,,,113,39,0,0
68.0,2100000000.0,11,172,0,,,209,3,1,0
61.0,1200000000.0,10,18,1,,,80,7,1,1
62.0,1300000000.0,16,43,1,,,134,47,1,1
74.0,4099999999.9999995,4,77,1,,,229,23,1,1
65.0,27600000000.0,5,43,1,8.0,1.0,93,47,1,1
